mode,load,0_densenet169-16,1_efficientnet_b5-16,2_resnet152-4
mps-uncap,0.8,12.127161026000977,15.060186386108398,7.381916046142578
mps-uncap,0.9,12.225627899169922,14.973163604736328,7.256031036376953
mps-uncap,1.0,12.202978134155273,15.018224716186523,7.314920425415039
mps-uncap,0.5,12.204170227050781,15.041112899780273,7.408380508422852
mps-uncap,0.6,12.124300003051758,14.963150024414062,7.288217544555664
mps-uncap,0.7,12.117147445678711,14.971017837524414,7.501363754272461
mps-uncap,0.1,12.136459350585938,14.989376068115234,7.46464729309082
mps-uncap,0.2,12.11404800415039,14.980792999267578,7.303953170776367
mps-uncap,0.3,12.209653854370117,15.029668807983398,7.2689056396484375
mps-uncap,0.4,12.120246887207031,15.029430389404297,7.376432418823242
