mode,load,0_resnet34-8,1_resnet50-4,2_vgg13-2
mps-uncap,0.8,28.966021537780765,26.534605026245117,13.546991348266603
mps-uncap,0.9,51.19211673736573,676.8820285797119,49.38373565673827
mps-uncap,1.0,6620.961666107179,2276.925563812256,2825.9761333465576
mps-uncap,0.5,11.006474494934082,14.359474182128906,5.119562149047852
mps-uncap,0.6,12.735128402709961,14.05725479125977,6.322574615478515
mps-uncap,0.7,17.56274700164795,17.60029792785644,8.779573440551758
mps-uncap,0.1,10.881996154785156,16.79682731628418,3.559231758117676
mps-uncap,0.2,13.50107192993164,19.08135414123535,3.7187099456787114
mps-uncap,0.3,13.83185386657715,17.636275291442878,4.3544769287109375
mps-uncap,0.4,11.934757232666016,15.969133377075194,4.649162292480469
