mode,load,0_resnet34-8,1_resnet50-4,2_vgg13-2
mps-uncap,0.8,8.776044845581056,7.681522369384766,3.8941192626953107
mps-uncap,0.9,7.551529407501221,8.94782543182373,3.7565231323242188
mps-uncap,1.0,8.423280715942383,7.971172332763671,3.749239444732666
mps-uncap,0.5,7.738151550292972,9.603044986724855,3.8693809509277335
mps-uncap,0.6,8.891463279724121,8.337247371673577,4.056329727172849
mps-uncap,0.7,9.067451953887938,7.723002433776856,4.14628028869629
mps-uncap,0.1,9.199180603027344,12.610464096069325,4.222965240478518
mps-uncap,0.2,8.645353317260742,11.787652969360352,3.5058498382568377
mps-uncap,0.3,8.508853912353516,11.4485502243042,3.8753151893615723
mps-uncap,0.4,8.413124084472656,10.928549766540526,3.9556026458740234
