mode,load,0_resnet34-8,1_resnet50-4,2_vgg13-2
mps-uncap,0.8,43.62214803695682,45.780725479125955,24.207639694213864
mps-uncap,0.9,75.77471733093259,1004.7995567321777,72.16188430786134
mps-uncap,1.0,7441.0463523864755,2662.3878073692313,3081.159293651581
mps-uncap,0.5,12.71476507186891,17.499918937683113,6.222186088562008
mps-uncap,0.6,16.991734504699707,17.289335727691626,8.90783548355101
mps-uncap,0.7,27.248680591583234,27.08025455474854,13.85071754455567
mps-uncap,0.1,9.011149406433105,15.422992706298775,2.384376525878912
mps-uncap,0.2,12.472600936889657,20.70450782775879,3.2334423065185565
mps-uncap,0.3,14.425020217895508,21.271426677703857,4.4422149658203125
mps-uncap,0.4,13.357257843017587,18.866677284240705,5.245506763458252
