mode,load,0_resnet34-8,1_resnet50-4,2_vgg13-2
mps-uncap,0.8,3.3583641052246094,4.640817642211914,1.737356185913086
mps-uncap,0.9,3.494739532470703,4.72712516784668,1.7337799072265625
mps-uncap,1.0,3.564119338989258,4.852771759033203,1.74713134765625
mps-uncap,0.5,3.385782241821289,4.636049270629883,1.7211437225341797
mps-uncap,0.6,3.3524036407470703,4.618644714355469,1.71661376953125
mps-uncap,0.7,3.3893585205078125,4.678010940551758,1.7275810241699219
mps-uncap,0.1,3.773927688598633,4.929780960083008,1.8739700317382812
mps-uncap,0.2,3.452301025390625,4.746675491333008,1.7292499542236328
mps-uncap,0.3,3.4356117248535156,4.614591598510742,1.7349720001220703
mps-uncap,0.4,3.416299819946289,4.630327224731445,1.7292499542236328
