mode,load,0_densenet161-8,1_densenet201-16,2_densenet201-2
mps-uncap,0.8,20.139575004577637,24.466800689697266,21.867775917053223
mps-uncap,0.9,19.483661651611328,26.20992660522461,22.167682647705078
mps-uncap,1.0,20.54154872894287,26.540851593017578,20.717954635620117
mps-uncap,0.5,19.073343276977543,24.006271362304688,20.905256271362305
mps-uncap,0.6,19.127941131591797,23.754644393920902,20.84989547729492
mps-uncap,0.7,19.733786582946777,24.012112617492676,21.43120765686035
mps-uncap,0.1,26.682019233703613,30.973577499389645,29.980683326721188
mps-uncap,0.2,24.033546447753906,24.138164520263675,27.119565010070804
mps-uncap,0.3,19.5676326751709,23.48184585571289,21.959805488586426
mps-uncap,0.4,19.050168991088867,23.61459732055664,21.20342254638672
