mode,load,0_densenet161-8,1_densenet201-16,2_densenet201-2
mps-uncap,0.8,162.75572776794434,200.3800868988037,154.3142795562744
mps-uncap,0.9,248.6250400543213,401.8514156341553,241.10794067382812
mps-uncap,1.0,2024.7571468353271,1417.4385070800781,331.3026428222656
mps-uncap,0.5,69.54145431518555,122.01809883117676,63.21430206298828
mps-uncap,0.6,123.99983406066895,170.12286186218262,73.16136360168457
mps-uncap,0.7,154.94203567504883,157.3314666748047,94.99335289001465
mps-uncap,0.1,47.73998260498047,52.071332931518555,51.12910270690918
mps-uncap,0.2,50.9493350982666,52.285194396972656,53.72285842895508
mps-uncap,0.3,56.734323501586914,59.04817581176758,56.937217712402344
mps-uncap,0.4,63.89975547790527,78.03106307983398,63.51184844970703
