mode,load,0_densenet161-8,1_densenet201-16,2_densenet201-2
mps-uncap,0.8,142.8210735321045,178.66206169128418,132.67755508422852
mps-uncap,0.9,229.75397109985352,375.6084442138672,219.496488571167
mps-uncap,1.0,2004.9259662628174,1391.9270038604736,311.9785785675049
mps-uncap,0.5,55.515289306640625,98.01602363586426,50.72283744812012
mps-uncap,0.6,106.00662231445312,147.51362800598145,59.05318260192871
mps-uncap,0.7,142.1334743499756,139.80412483215332,81.24876022338867
mps-uncap,0.1,28.633594512939453,25.87127685546875,29.078960418701172
mps-uncap,0.2,40.415048599243164,28.037071228027344,39.14952278137207
mps-uncap,0.3,40.719032287597656,43.212175369262695,42.435407638549805
mps-uncap,0.4,52.48451232910156,57.86776542663574,50.785064697265625
