mode,load,0_densenet161-8,1_densenet201-16,2_densenet201-2
mps-uncap,0.8,9.16743278503418,12.799978256225586,7.078289985656738
mps-uncap,0.9,19.715547561645508,30.339479446411133,18.357515335083008
mps-uncap,1.0,677.2985458374023,545.2666282653809,62.20889091491699
mps-uncap,0.5,0.051021575927734375,0.05245208740234375,0.04863739013671875
mps-uncap,0.6,0.052928924560546875,0.05507469177246094,0.057697296142578125
mps-uncap,0.7,3.0517578125,3.708362579345703,0.41353702545166016
mps-uncap,0.1,0.06318092346191406,0.06175041198730469,0.06198883056640625
mps-uncap,0.2,0.05888938903808594,0.06079673767089844,0.06091594696044922
mps-uncap,0.3,0.05435943603515625,0.057220458984375,0.05805492401123047
mps-uncap,0.4,0.053048133850097656,0.058650970458984375,0.05269050598144531
