mode,load,0_densenet161-8,1_densenet201-16,2_densenet201-2
mps-uncap,0.8,102.7255535125732,144.39883232116702,101.96334123611453
mps-uncap,0.9,206.89732074737555,283.5163283348084,187.61348724365246
mps-uncap,1.0,1953.6140441894531,1317.2965288162234,280.2326631546015
mps-uncap,0.5,53.53104591369625,61.693477630615284,43.08455467224122
mps-uncap,0.6,59.20003890991217,82.99871683120733,58.221874237060526
mps-uncap,0.7,92.55225658416744,108.33420515060425,69.61882114410409
mps-uncap,0.1,44.992313385009766,47.45593547821042,49.518444538116434
mps-uncap,0.2,44.52997446060181,45.5802035331726,46.90823316574096
mps-uncap,0.3,44.22022342681885,44.41790580749511,43.26354503631594
mps-uncap,0.4,45.063521862030015,55.85182189941403,45.90265274047852
