mode,load,0_densenet161-8,1_densenet201-16,2_densenet201-2
mps-uncap,0.8,84.6979260444641,124.90251541137695,82.71060466766369
mps-uncap,0.9,188.30398082733169,258.34257602691656,166.76216125488295
mps-uncap,1.0,1934.9558472633362,1292.1478414535522,258.9561414718618
mps-uncap,0.5,35.87787628173828,42.144718170166016,28.920049667358406
mps-uncap,0.6,43.12226295471199,66.5155172348024,43.34664344787597
mps-uncap,0.7,74.2150068283079,84.5946478843689,53.26813459396362
mps-uncap,0.1,24.498434066772457,22.805705070495595,26.201660633087158
mps-uncap,0.2,23.44280481338501,24.559488296508782,26.957921981811516
mps-uncap,0.3,30.228581428527832,26.26521587371822,26.45006895065308
mps-uncap,0.4,29.29100275039672,35.22473335266108,30.693817138671978
