mode,load,0_resnet152-16,1_squeezenet1_1-8,2_vgg13-4
mps-uncap,0.6,0.032901763916015625,0.14400482177734375,0.025272369384765625
mig,0.6,9.288549423217773,1.473546028137207,3.9055347442626953
mps-uncap,0.7,1.7946958541870117,1.1909008026123047,0.018358230590820312
mig,0.7,18.453598022460938,2.513885498046875,6.295442581176758
mps-uncap,0.8,6.995916366577148,2.508401870727539,0.01811981201171875
mig,0.8,35.887718200683594,4.395484924316406,12.743949890136719
mps-uncap,0.9,18.708109855651855,8.180856704711914,0.01811981201171875
mig,0.9,75.74033737182617,9.678125381469727,34.954190254211426
mps-uncap,1.0,34.30891036987305,192.23976135253906,0.018596649169921875
mig,1.0,343.3656692504883,41.53597354888916,139.8601531982422
mps-uncap,1.1,94.26307678222656,7444.848299026489,1.137375831604004
mig,1.1,4303.573846817017,2599.7390747070312,3940.321207046509
mps-uncap,1.2,2601.6578674316406,14710.285425186157,2.4051666259765625
mig,1.2,5981.690883636475,6311.7557764053345,7196.39253616333
mps-uncap,1.3,8901.509046554565,17897.366523742676,3.008604049682617
mig,1.3,9339.755773544312,8695.765256881714,9182.552695274353
