mode,load,0_resnet152-16,1_squeezenet1_1-8,2_vgg13-4
mps-uncap,0.6,22.669672966003418,3.6472082138061523,4.174232482910156
mig,0.6,40.14730453491211,4.895567893981934,13.870000839233398
mps-uncap,0.7,26.78656578063965,4.281163215637207,4.604101181030273
mig,0.7,49.358367919921875,5.845904350280762,16.206026077270508
mps-uncap,0.8,30.951619148254395,5.666494369506836,4.902839660644531
mig,0.8,67.08383560180664,7.777690887451172,22.656917572021484
mps-uncap,0.9,43.27058792114258,11.62862777709961,5.383491516113281
mig,0.9,106.77719116210938,13.012409210205078,44.96943950653076
mps-uncap,1.0,60.205936431884766,195.46914100646973,5.763053894042969
mig,1.0,375.0014305114746,44.782400131225586,149.77669715881348
mps-uncap,1.1,121.4909553527832,7448.823928833008,6.518840789794922
mig,1.1,4334.761381149292,2602.975368499756,3950.275778770447
mps-uncap,1.2,2628.84259223938,14712.985277175903,7.596731185913086
mig,1.2,6012.827038764954,6314.994692802429,7206.297159194946
mps-uncap,1.3,8929.86249923706,17900.572657585144,8.145570755004883
mig,1.3,9370.800495147705,8699.028968811035,9192.46792793274
