mode,load,0_resnet152-16,1_squeezenet1_1-8,2_vgg13-4
mps-uncap,0.6,21.1458683013916,5.5214881896972665,2.801942825317383
mig,0.6,63.924551010131836,8.081340789794924,21.142244338989258
mps-uncap,0.7,37.172675132751465,8.75504016876221,3.5794496536254883
mig,0.7,84.10105705261229,11.053681373596197,26.70254707336429
mps-uncap,0.8,47.78332710266114,15.033292770385751,4.774093627929688
mig,0.8,128.6145210266115,18.600511550903327,50.36368370056152
mps-uncap,0.9,91.97275638580318,43.099403381347656,6.149888038635254
mig,0.9,227.76103019714355,79.10990715026855,106.73837661743165
mps-uncap,1.0,131.37953281402594,800.7553815841675,7.418251037597657
mig,1.0,839.7429466247561,913.0303621292115,530.9460639953613
mps-uncap,1.1,612.358570098877,14188.026762008667,8.977532386779785
mig,1.1,8294.089317321777,6338.609218597412,7207.971978187561
mps-uncap,1.2,4328.220796585084,25593.6062335968,11.896800994873047
mig,1.2,13098.471236228945,12708.64987373352,12270.748519897461
mps-uncap,1.3,14870.519590377808,32145.473551750194,12.681007385253904
mig,1.3,17878.985929489136,17517.4280166626,16996.166610717773
