mode,load,0_resnet152-16,1_squeezenet1_1-8,2_vgg13-4
mps-uncap,0.6,80.27148246765137,29.730796813964844,15.28620719909668
mig,0.6,199.0959644317627,29.031991958618164,64.53108787536621
mps-uncap,0.7,128.90267372131348,51.162004470825195,18.802165985107422
mig,0.7,242.54226684570312,36.658525466918945,86.66849136352539
mps-uncap,0.8,119.2021369934082,60.41073799133301,28.94449234008789
mig,0.8,343.5039520263672,78.97472381591797,171.7233657836914
mps-uncap,0.9,248.2755184173584,207.25202560424805,27.075529098510742
mig,0.9,439.7768974304199,209.78379249572754,315.8242702484131
mps-uncap,1.0,428.45821380615234,1495.8999156951904,39.832353591918945
mig,1.0,1346.8453884124756,1311.6428852081299,680.448055267334
mps-uncap,1.1,1234.454870223999,15322.3717212677,33.59508514404297
mig,1.1,8805.481433868408,7033.878803253174,7968.112945556641
mps-uncap,1.2,5475.732803344727,28605.13734817505,48.60949516296387
mig,1.2,14816.954135894775,14234.259366989136,13927.197217941284
mps-uncap,1.3,16427.659034729004,35712.9168510437,40.999412536621094
mig,1.3,20342.65661239624,19610.79216003418,19042.09041595459
