mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,11.360025405883796,53.425478935241706,7.3101997375488255
mps-uncap,0.9,19.23809051513672,84.65161323547363,13.920855522155762
mps-uncap,1.0,51.03933811187744,905.6341171264648,54.07624244689943
mps-uncap,0.5,5.365943908691406,27.64029502868658,5.6637048721313485
mps-uncap,0.6,6.232357025146484,29.24013137817383,5.479645729064942
mps-uncap,0.7,7.957148551940917,37.639355659484856,5.8414220809936515
mps-uncap,0.1,2.4590492248535156,26.74384117126465,3.337860107421875
mps-uncap,0.2,3.3952713012695312,26.69849395751953,4.474401473999023
mps-uncap,0.3,3.9563655853271484,27.254819869995117,4.810690879821777
mps-uncap,0.4,4.430437088012697,27.55465507507325,5.580711364746093
