mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,30.263185501098633,128.54743003845215,25.135040283203125
mps-uncap,0.9,56.5032958984375,194.72813606262207,42.08016395568848
mps-uncap,1.0,89.71524238586426,1144.7780132293701,121.36363983154297
mps-uncap,0.5,15.579700469970703,48.85268211364746,15.773773193359375
mps-uncap,0.6,15.924453735351562,53.33113670349121,12.112617492675781
mps-uncap,0.7,22.726774215698242,148.44369888305664,16.660213470458984
mps-uncap,0.1,5.413532257080078,48.29001426696777,5.6018829345703125
mps-uncap,0.2,5.216360092163086,33.20455551147461,6.851434707641602
mps-uncap,0.3,9.08207893371582,42.95706748962402,12.557029724121094
mps-uncap,0.4,9.161233901977539,52.983999252319336,12.907981872558594
