mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,0.00762939453125,0.010013580322265625,0.007867813110351562
mps-uncap,0.9,0.00762939453125,0.011444091796875,0.00762939453125
mps-uncap,1.0,0.008344650268554688,0.012636184692382812,0.007867813110351562
mps-uncap,0.5,0.008344650268554688,0.011682510375976562,0.00858306884765625
mps-uncap,0.6,0.008106231689453125,0.010251998901367188,0.00762939453125
mps-uncap,0.7,0.008106231689453125,0.011682510375976562,0.0073909759521484375
mps-uncap,0.1,0.010728836059570312,0.0152587890625,0.01049041748046875
mps-uncap,0.2,0.010013580322265625,0.012874603271484375,0.009775161743164062
mps-uncap,0.3,0.009775161743164062,0.01239776611328125,0.008106231689453125
mps-uncap,0.4,0.008344650268554688,0.009775161743164062,0.009298324584960938
