mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,2.4192333221435547,14.16623592376709,2.1005868911743164
mps-uncap,0.9,2.509593963623047,15.694975852966309,2.3450851440429688
mps-uncap,1.0,2.488851547241211,17.41766929626465,2.460002899169922
mps-uncap,0.5,2.344846725463867,12.824535369873047,2.529025077819824
mps-uncap,0.6,2.3543834686279297,12.639999389648438,2.0422935485839844
mps-uncap,0.7,2.3424625396728516,13.349652290344238,2.060413360595703
mps-uncap,0.1,2.254486083984375,22.655129432678223,2.846240997314453
mps-uncap,0.2,2.2524595260620117,17.955541610717773,2.8235912322998047
mps-uncap,0.3,2.2699832916259766,16.27635955810547,2.694368362426758
mps-uncap,0.4,2.315998077392578,13.669490814208984,2.740144729614258
