mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,3.3483505249023438,19.475698471069336,3.3664703369140625
mps-uncap,0.9,3.5097599029541016,18.925189971923828,3.5085678100585938
mps-uncap,1.0,3.7276744842529297,20.11704444885254,3.74603271484375
mps-uncap,0.5,3.633260726928711,23.43273162841797,3.545999526977539
mps-uncap,0.6,3.696918487548828,19.533395767211914,3.6156177520751953
mps-uncap,0.7,3.5665035247802734,20.083189010620117,3.7200450897216797
mps-uncap,0.1,2.551555633544922,27.008533477783203,3.971576690673828
mps-uncap,0.2,2.6488304138183594,27.80747413635254,3.6344528198242188
mps-uncap,0.3,2.863168716430664,25.612831115722656,3.731250762939453
mps-uncap,0.4,2.933979034423828,25.21491050720215,3.7691593170166016
