mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,4.525899887084961,21.773815155029297,2.784252166748047
mps-uncap,0.9,6.871223449707031,31.136035919189453,4.126191139221191
mps-uncap,1.0,21.32856845855713,386.7788314819336,14.017939567565918
mps-uncap,0.5,2.5053024291992188,15.316486358642578,2.8738975524902344
mps-uncap,0.6,2.644181251525879,15.215396881103516,2.6351213455200195
mps-uncap,0.7,3.415346145629883,16.935229301452637,2.6531219482421875
mps-uncap,0.1,2.3071765899658203,23.334741592407227,2.9430389404296875
mps-uncap,0.2,2.315998077392578,18.43094825744629,2.9685497283935547
mps-uncap,0.3,2.38037109375,17.68636703491211,2.862095832824707
mps-uncap,0.4,2.413511276245117,16.7083740234375,3.000974655151367
