mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,2.168416976928711,9.963035583496094,1.0561943054199219
mps-uncap,0.9,2.1750926971435547,10.042428970336914,1.0769367218017578
mps-uncap,1.0,2.167940139770508,9.92894172668457,1.0936260223388672
mps-uncap,0.5,2.170085906982422,9.827375411987305,1.0921955108642578
mps-uncap,0.6,2.1708011627197266,9.688377380371094,1.0786056518554688
mps-uncap,0.7,2.1708011627197266,9.839773178100586,1.0836124420166016
mps-uncap,0.1,2.1758079528808594,10.016441345214844,1.1181831359863281
mps-uncap,0.2,2.173900604248047,9.874343872070312,1.12152099609375
mps-uncap,0.3,2.1753311157226562,9.787797927856445,1.0881423950195312
mps-uncap,0.4,2.173185348510742,9.724855422973633,1.0738372802734375
