mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,2.180814743041992,10.137081146240234,1.085519790649414
mps-uncap,0.9,2.186298370361328,10.101318359375,1.110076904296875
mps-uncap,1.0,2.179384231567383,10.85805892944336,1.1072158813476562
mps-uncap,0.5,2.1860599517822266,9.973287582397461,1.1243820190429688
mps-uncap,0.6,2.185344696044922,9.946346282958984,1.1043548583984375
mps-uncap,0.7,2.1822452545166016,10.03265380859375,1.1112689971923828
mps-uncap,0.1,2.203226089477539,10.102272033691406,1.1441707611083984
mps-uncap,0.2,2.1865367889404297,10.141134262084961,1.142263412475586
mps-uncap,0.3,2.1889209747314453,9.832143783569336,1.1165142059326172
mps-uncap,0.4,2.1855831146240234,9.861230850219727,1.1210441589355469
