mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,32.90271759033203,139.59693908691406,27.7707576751709
mps-uncap,0.9,58.91156196594238,205.90925216674805,44.365644454956055
mps-uncap,1.0,92.18859672546387,1160.8433723449707,123.86226654052734
mps-uncap,0.5,18.090009689331055,63.60316276550293,17.98105239868164
mps-uncap,0.6,18.305063247680664,67.31724739074707,14.05191421508789
mps-uncap,0.7,24.973392486572266,165.6332015991211,17.83132553100586
mps-uncap,0.1,7.754802703857422,64.32437896728516,8.103609085083008
mps-uncap,0.2,7.4176788330078125,49.39007759094238,9.470939636230469
mps-uncap,0.3,11.279582977294922,53.13467979431152,15.119075775146484
mps-uncap,0.4,11.64865493774414,64.71562385559082,15.723705291748047
