mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,2.6665782928466792,17.387573719024658,3.032746315002442
mps-uncap,0.9,2.675991058349609,18.1038498878479,2.9806256294250484
mps-uncap,1.0,2.6116371154785156,19.075088500976562,3.1063866615295406
mps-uncap,0.5,2.6014232635498047,18.83416652679443,3.1732821464538574
mps-uncap,0.6,2.6192665100097656,18.108530044555664,3.1034159660339338
mps-uncap,0.7,2.5665450096130367,18.49189519882201,3.116295337677002
mps-uncap,0.1,2.45194435119629,26.799635887145993,3.3996105194091797
mps-uncap,0.2,2.534217834472656,27.13348388671875,3.313922882080078
mps-uncap,0.3,2.565021514892578,23.96140098571778,3.1915068626403813
mps-uncap,0.4,2.5359725952148438,19.181437492370605,3.255243301391599
