mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,19.478349685668924,88.3127498626709,11.868722438812263
mps-uncap,0.9,35.61991691589346,133.731324672699,26.28435850143432
mps-uncap,1.0,74.37496185302732,1053.6322665214539,100.46023368835435
mps-uncap,0.5,6.7682647705078125,29.638884067535397,7.33170986175535
mps-uncap,0.6,8.422844409942627,37.29387283325195,7.249867916107176
mps-uncap,0.7,12.461924552917448,103.26754570007324,8.005983829498309
mps-uncap,0.1,2.0843315124511745,23.54626655578612,2.688694000244133
mps-uncap,0.2,2.726206779479979,22.526822090148936,4.2523860931396715
mps-uncap,0.3,4.064159393310545,27.927970886230543,5.256950855255128
mps-uncap,0.4,4.950857162475578,34.35537815093992,6.800189018249503
