mode,load,0_alexnet-32,1_efficientnet_b6-2,2_resnet18-2
mps-uncap,0.8,8.898115158081055,39.16594982147218,5.09030818939209
mps-uncap,0.9,16.723155975341808,68.88864040374753,11.58754825592041
mps-uncap,1.0,48.55644702911377,888.0728006362915,51.616454124450684
mps-uncap,0.5,3.011465072631836,14.22114372253418,3.141283988952637
mps-uncap,0.6,3.8453578948974623,16.73259735107422,3.1677484512329115
mps-uncap,0.7,5.549907684326172,24.46179389953613,3.6680221557617188
mps-uncap,0.1,0.06532669067382812,3.6088228225708012,0.07581710815429688
mps-uncap,0.2,1.1287450790405265,7.070827484130859,1.7786026000976562
mps-uncap,0.3,1.6679286956787107,12.360334396362305,2.150893211364746
mps-uncap,0.4,2.1203041076660156,13.934230804443361,2.8716087341308594
