mode,load,0_densenet201-2,1_inception_v3-8,2_resnet101-2
mps-uncap,0.8,14.920682907104487,7.300958633422852,7.026836872100831
mps-uncap,0.9,14.599523544311527,7.201623916625977,6.313896179199226
mps-uncap,1.0,13.7957763671875,7.207827568054198,6.20880126953125
mps-uncap,0.5,17.12808132171654,11.133053302764894,9.562385082244873
mps-uncap,0.6,15.791177749633789,9.20860290527344,8.802211284637451
mps-uncap,0.7,15.28961181640625,8.112754821777346,8.206858634948736
mps-uncap,0.1,30.936002731323242,13.756084442138672,13.851690292358398
mps-uncap,0.2,22.467255592346188,14.162235260009766,14.00731086730957
mps-uncap,0.3,22.011442184448242,13.574037551879877,13.331489562988281
mps-uncap,0.4,21.279597282409668,13.023328781127926,11.833078861236572
