mode,load,0_densenet201-2,1_inception_v3-8,2_resnet101-2
mps-uncap,0.8,11.852502822875977,4.86302375793457,4.844188690185547
mps-uncap,0.9,12.183189392089844,4.80961799621582,4.793643951416016
mps-uncap,1.0,12.13526725769043,4.875421524047852,4.959821701049805
mps-uncap,0.5,11.989355087280273,4.748106002807617,4.889249801635742
mps-uncap,0.6,11.847257614135742,4.675865173339844,4.978179931640625
mps-uncap,0.7,11.819124221801758,4.785776138305664,4.91642951965332
mps-uncap,0.1,12.140512466430664,4.894256591796875,4.988670349121094
mps-uncap,0.2,12.068510055541992,4.729270935058594,5.019903182983398
mps-uncap,0.3,12.055635452270508,4.847049713134766,4.881620407104492
mps-uncap,0.4,12.167215347290039,4.836320877075195,4.996776580810547
