mode,load,0_densenet201-2,1_inception_v3-8,2_resnet101-2
mps-uncap,0.8,0.010251998901367188,0.0095367431640625,0.009059906005859375
mps-uncap,0.9,0.010967254638671875,0.009298324584960938,0.009775161743164062
mps-uncap,1.0,0.011205673217773438,0.010967254638671875,0.010728836059570312
mps-uncap,0.5,0.011920928955078125,0.009059906005859375,0.008344650268554688
mps-uncap,0.6,0.01049041748046875,0.0095367431640625,0.009298324584960938
mps-uncap,0.7,0.011920928955078125,0.00858306884765625,0.008344650268554688
mps-uncap,0.1,0.018835067749023438,0.011444091796875,0.011920928955078125
mps-uncap,0.2,0.012874603271484375,0.012636184692382812,0.011682510375976562
mps-uncap,0.3,0.012159347534179688,0.011444091796875,0.011205673217773438
mps-uncap,0.4,0.011920928955078125,0.010967254638671875,0.009059906005859375
