mode,load,0_densenet201-2,1_inception_v3-8,2_resnet101-2
mps-uncap,0.8,133.9330673217772,50.42248249053951,34.30075407028199
mps-uncap,0.9,166.18427276611328,102.6110458374023,77.47261524200472
mps-uncap,1.0,590.1790618896487,609.9163031578062,163.90976905822748
mps-uncap,0.5,38.91172409057619,21.486237049102836,22.197532653808597
mps-uncap,0.6,44.24279212951665,20.69099426269532,21.555566787719833
mps-uncap,0.7,76.6865301132202,27.7512264251709,29.36789512634278
mps-uncap,0.1,23.729386329650872,15.22161483764642,18.145895004272454
mps-uncap,0.2,35.82856655120849,21.86962127685547,23.0646657943725
mps-uncap,0.3,32.375936508178704,23.823528289794872,22.356271743774414
mps-uncap,0.4,33.7991237640381,21.448254585266085,19.795689582824707
