mode,load,0_densenet169-32,1_resnet152-16,2_squeezenet1_1-2
mps-uncap,0.8,35.330750942230225,30.32785654067993,7.737576961517334
mps-uncap,0.9,36.88636779785156,30.32057762145996,7.822465896606444
mps-uncap,1.0,37.22592353820801,30.542502403259277,8.332619667053207
mps-uncap,0.5,33.76142740249634,29.10350322723389,6.703507900238024
mps-uncap,0.6,35.15056848526001,29.226279258728027,6.81686401367188
mps-uncap,0.7,35.53418159484865,29.70400094985962,7.258501052856442
mps-uncap,0.1,30.501332283020016,27.453556060791016,4.533660411834749
mps-uncap,0.2,32.32788324356079,28.148527145385746,5.104572772979738
mps-uncap,0.3,32.43004083633423,27.86203384399414,5.550498962402319
mps-uncap,0.4,33.31406116485596,28.735809326171875,6.131038665771484
