mode,load,0_densenet169-32,1_resnet152-16,2_squeezenet1_1-2
mps-uncap,0.8,47.107696533203125,37.27459907531738,4.034280776977539
mps-uncap,0.9,92.88227558135986,64.09966945648193,5.745887756347656
mps-uncap,1.0,589.9499654769897,343.2847261428833,14.156341552734375
mps-uncap,0.5,30.179858207702637,21.207809448242188,2.682924270629883
mps-uncap,0.6,32.277822494506836,24.71339702606201,2.938508987426758
mps-uncap,0.7,35.99834442138672,27.805209159851074,3.155231475830078
mps-uncap,0.1,21.38042449951172,17.8680419921875,2.5426149368286133
mps-uncap,0.2,20.938873291015625,18.299341201782227,2.5609731674194336
mps-uncap,0.3,21.277189254760742,17.894983291625977,2.6099681854248047
mps-uncap,0.4,23.699045181274414,18.296003341674805,2.606630325317383
