mode,load,0_densenet169-32,1_resnet152-16,2_squeezenet1_1-2
mps-uncap,0.8,20.388126373291016,13.86117935180664,0.9262561798095703
mps-uncap,0.9,20.664691925048828,13.931989669799805,0.9114742279052734
mps-uncap,1.0,20.7977294921875,14.462709426879883,0.9179115295410156
mps-uncap,0.5,20.311355590820312,13.95416259765625,0.9510517120361328
mps-uncap,0.6,20.49994468688965,13.920783996582031,0.9632110595703125
mps-uncap,0.7,20.250320434570312,13.92054557800293,0.9262561798095703
mps-uncap,0.1,20.339488983154297,13.929128646850586,0.9322166442871094
mps-uncap,0.2,20.219087600708008,13.950109481811523,0.9407997131347656
mps-uncap,0.3,20.253658294677734,13.863325119018555,0.9589195251464844
mps-uncap,0.4,20.22552490234375,13.926267623901367,0.9496212005615234
