mode,load,0_densenet161-32,1_efficientnet_b5-32,2_efficientnet_b6-2
mps-uncap,0.8,42.39201545715332,50.603628158569336,28.635740280151367
mps-uncap,0.9,1667.6225662231445,200.5934715270996,403.42235565185547
mps-uncap,1.0,3294.5783138275146,2036.3833904266357,3101.241707801819
mps-uncap,0.5,0.04172325134277344,0.030755996704101562,0.026226043701171875
mps-uncap,0.6,12.03930377960205,9.030818939208984,0.025391578674316406
mps-uncap,0.7,27.754783630371094,21.38495445251465,0.029325485229492188
mps-uncap,0.1,0.04315376281738281,0.041961669921875,0.04220008850097656
mps-uncap,0.2,0.04220008850097656,0.0400543212890625,0.040531158447265625
mps-uncap,0.3,0.03933906555175781,0.031948089599609375,0.02956390380859375
mps-uncap,0.4,0.03170967102050781,0.030279159545898438,0.025272369384765625
