mode,load,0_densenet161-32,1_efficientnet_b5-32,2_efficientnet_b6-2
mps-uncap,0.8,0.012874603271484375,0.011682510375976562,0.01239776611328125
mps-uncap,0.9,0.015974044799804688,0.011920928955078125,0.01239776611328125
mps-uncap,1.0,0.01430511474609375,0.011920928955078125,0.012636184692382812
mps-uncap,0.5,0.011920928955078125,0.012159347534179688,0.012636184692382812
mps-uncap,0.6,0.01239776611328125,0.010728836059570312,0.011920928955078125
mps-uncap,0.7,0.012636184692382812,0.011920928955078125,0.011920928955078125
mps-uncap,0.1,0.011920928955078125,0.015497207641601562,0.015974044799804688
mps-uncap,0.2,0.011920928955078125,0.012159347534179688,0.015497207641601562
mps-uncap,0.3,0.013113021850585938,0.012636184692382812,0.01239776611328125
mps-uncap,0.4,0.013113021850585938,0.012159347534179688,0.011682510375976562
