mode,load,0_densenet161-32,1_efficientnet_b5-32,2_efficientnet_b6-2
mps-uncap,0.8,63.65346908569336,51.81765556335449,42.91057586669922
mps-uncap,0.9,70.47462463378906,52.61087417602539,55.811405181884766
mps-uncap,1.0,71.87402248382568,52.613258361816406,56.31875991821289
mps-uncap,0.5,44.04807090759277,35.08710861206055,24.65343475341797
mps-uncap,0.6,55.75227737426758,44.81983184814453,29.050111770629883
mps-uncap,0.7,60.73188781738281,46.79155349731445,30.038118362426758
mps-uncap,0.1,35.329580307006836,32.0892333984375,30.405521392822266
mps-uncap,0.2,35.27402877807617,32.06777572631836,20.19500732421875
mps-uncap,0.3,36.23390197753906,32.48286247253418,19.69313621520996
mps-uncap,0.4,37.9636287689209,33.61642360687256,20.274877548217773
