mode,load,0_efficientnet_b6-2,1_inception_v3-16,2_resnet50-4
mps-uncap,0.8,20.747592449188232,12.453436851501465,7.504916191101071
mps-uncap,0.9,20.461177825927734,13.52116584777832,6.588859558105467
mps-uncap,1.0,20.685691833496104,11.998119354248047,7.295126914978027
mps-uncap,0.5,21.376972198486328,13.025836944580094,7.871870994567857
mps-uncap,0.6,21.157567501068115,12.776494026184082,7.5717735290527335
mps-uncap,0.7,20.86923599243164,14.309368133544922,6.6852569580078125
mps-uncap,0.1,32.78085708618164,21.42830371856689,12.135922908782959
mps-uncap,0.2,32.12708234786987,20.307698249816895,11.21866226196289
mps-uncap,0.3,23.48070144653321,16.498765945434563,10.212397575378418
mps-uncap,0.4,21.714763641357415,15.098421573638918,8.676910400390627
