mode,load,0_efficientnet_b6-2,1_inception_v3-16,2_resnet50-4
mps-uncap,0.8,18.780827522277832,10.176897048950195,5.313396453857422
mps-uncap,0.9,19.07944679260254,11.325359344482422,5.197405815124512
mps-uncap,1.0,18.946409225463867,10.398149490356445,5.784392356872559
mps-uncap,0.5,18.009185791015625,9.437918663024902,5.011200904846191
mps-uncap,0.6,18.077492713928223,9.436845779418945,5.001068115234375
mps-uncap,0.7,18.440961837768555,10.578393936157227,5.107879638671875
mps-uncap,0.1,20.14768123626709,16.895532608032227,10.698199272155762
mps-uncap,0.2,19.202709197998047,12.506961822509766,8.00013542175293
mps-uncap,0.3,18.184423446655273,10.315895080566406,5.6667327880859375
mps-uncap,0.4,18.091917037963867,9.771943092346191,5.145907402038574
