mode,load,0_efficientnet_b6-2,1_inception_v3-16,2_resnet50-4
mps-uncap,0.8,437.1918916702271,46.42379283905029,103.9961576461792
mps-uncap,0.9,6362.45551109314,259.7248077392578,1164.488959312439
mps-uncap,1.0,10053.333711624147,361.2165689468383,9791.169357299805
mps-uncap,0.5,60.248613357543945,22.147440910339355,14.997863769531248
mps-uncap,0.6,69.80354785919191,26.621460914611816,19.568586349487305
mps-uncap,0.7,159.9154949188233,49.248456954956055,29.85191345214845
mps-uncap,0.1,32.61728286743164,24.821090698242184,16.932129859924316
mps-uncap,0.2,32.433271408081055,20.570850372314453,15.199708938598635
mps-uncap,0.3,35.13598442077637,19.512462615966804,12.807130813598633
mps-uncap,0.4,43.1802749633789,20.49415111541748,12.364864349365234
