mode,load,0_efficientnet_b6-2,1_inception_v3-16,2_resnet50-4
mps-uncap,0.8,17.083406448364258,8.464574813842773,4.742145538330078
mps-uncap,0.9,17.31705665588379,8.518218994140625,4.633903503417969
mps-uncap,1.0,16.945600509643555,8.71586799621582,4.659891128540039
mps-uncap,0.5,17.133474349975586,8.617401123046875,4.599332809448242
mps-uncap,0.6,17.167091369628906,8.431434631347656,4.613637924194336
mps-uncap,0.7,17.148494720458984,8.670568466186523,4.6596527099609375
mps-uncap,0.1,17.13705062866211,8.60595703125,4.767417907714844
mps-uncap,0.2,17.264127731323242,8.431434631347656,4.622697830200195
mps-uncap,0.3,16.967058181762695,8.501768112182617,4.601478576660156
mps-uncap,0.4,17.031431198120117,8.460283279418945,4.582881927490234
