mode,load,0_efficientnet_b6-2,1_inception_v3-16,2_resnet50-4
mps-uncap,0.8,17.09580421447754,8.550643920898438,4.822731018066406
mps-uncap,0.9,18.637418746948242,8.715629577636719,4.719018936157227
mps-uncap,1.0,17.3799991607666,8.838653564453125,4.746913909912109
mps-uncap,0.5,17.313003540039062,8.669376373291016,4.615545272827148
mps-uncap,0.6,17.304182052612305,8.47625732421875,4.652738571166992
mps-uncap,0.7,17.222166061401367,8.71419906616211,4.710197448730469
mps-uncap,0.1,17.385482788085938,8.783340454101562,4.977226257324219
mps-uncap,0.2,17.330646514892578,8.446693420410156,4.666566848754883
mps-uncap,0.3,17.092466354370117,8.578777313232422,4.632472991943359
mps-uncap,0.4,17.15230941772461,8.51297378540039,4.618167877197266
