mode,load,0_efficientnet_b6-2,1_inception_v3-16,2_resnet50-4
mps-uncap,0.8,647.3739147186279,117.12455749511719,230.49306869506836
mps-uncap,0.9,7034.111499786377,351.8226146697998,1413.6793613433838
mps-uncap,1.0,10825.529336929321,518.8958644866943,10972.7623462677
mps-uncap,0.5,102.85782814025879,71.76613807678223,37.70613670349121
mps-uncap,0.6,224.71117973327637,108.58392715454102,51.36919021606445
mps-uncap,0.7,281.18300437927246,121.05441093444824,116.80006980895996
mps-uncap,0.1,40.412187576293945,36.34810447692871,20.897865295410156
mps-uncap,0.2,52.823781967163086,28.296709060668945,30.475616455078125
mps-uncap,0.3,51.34129524230957,41.6262149810791,29.624223709106445
mps-uncap,0.4,92.90194511413574,40.9698486328125,28.013944625854492
