mode,load,0_efficientnet_b6-2,1_inception_v3-16,2_resnet50-4
mps-uncap,0.8,615.5452322959907,77.0980715751648,200.15689134597775
mps-uncap,0.9,6965.832204818726,330.6284904479981,1362.6263022422781
mps-uncap,1.0,10744.386081695557,493.97273063659674,10829.551198482513
mps-uncap,0.5,103.34735870361327,41.27745628356934,28.47363948822018
mps-uncap,0.6,142.35274553298933,52.357017993927,34.30277824401851
mps-uncap,0.7,250.769624710083,88.53809356689455,55.029692649841365
mps-uncap,0.1,54.88302469253541,38.24977397918695,24.774372577667236
mps-uncap,0.2,50.71324110031128,32.90994644165039,26.3778018951416
mps-uncap,0.3,54.60853576660158,30.808620452880852,21.293544769287116
mps-uncap,0.4,73.7119102478026,35.68688392639163,20.445442199707045
