mode,load,0_efficientnet_b6-2,1_inception_v3-16,2_resnet50-4
mps-uncap,0.8,596.2041425704961,67.24023818969727,194.27316188812253
mps-uncap,0.9,6947.086873054504,319.2371559143067,1356.9844961166382
mps-uncap,1.0,10725.475521087646,483.566222190857,10824.359302520752
mps-uncap,0.5,84.58798408508301,32.19054937362671,23.38164806365962
mps-uncap,0.6,124.32568073272691,42.28198528289795,28.87969017028807
mps-uncap,0.7,232.63598442077637,77.84889221191408,49.78979110717793
mps-uncap,0.1,30.602834224700928,25.27756690979003,15.735745429992676
mps-uncap,0.2,33.29533338546753,21.402337551116982,19.646730422973633
mps-uncap,0.3,36.71010732650758,19.89575386047363,14.94684219360352
mps-uncap,0.4,55.948553085326964,25.39337158203141,15.33237695693978
