mode,load,0_efficientnet_b6-2,1_inception_v3-16,2_resnet50-4
mps-uncap,0.8,665.4448509216309,129.35900688171387,236.47546768188477
mps-uncap,0.9,7052.792310714722,363.0235195159912,1418.4775352478027
mps-uncap,1.0,10846.508264541626,529.5193195343018,10982.130765914917
mps-uncap,0.5,120.2554702758789,83.58192443847656,43.897390365600586
mps-uncap,0.6,243.73626708984375,117.03348159790039,56.04219436645508
mps-uncap,0.7,298.6445426940918,131.34121894836426,121.53983116149902
mps-uncap,0.1,57.79862403869629,50.45628547668457,29.655933380126953
mps-uncap,0.2,70.97172737121582,37.92214393615723,38.21587562561035
mps-uncap,0.3,68.76468658447266,50.8725643157959,34.253835678100586
mps-uncap,0.4,110.4285717010498,54.120779037475586,32.68265724182129
