mode,load,0_efficientnet_b6-2,1_inception_v3-16,2_resnet50-4
mps-uncap,0.8,0.011920928955078125,0.0095367431640625,0.011682510375976562
mps-uncap,0.9,0.0152587890625,0.011682510375976562,0.011920928955078125
mps-uncap,1.0,0.015974044799804688,0.011920928955078125,0.01239776611328125
mps-uncap,0.5,0.011682510375976562,0.011920928955078125,0.0095367431640625
mps-uncap,0.6,0.010013580322265625,0.0095367431640625,0.0095367431640625
mps-uncap,0.7,0.01239776611328125,0.009775161743164062,0.009775161743164062
mps-uncap,0.1,0.01239776611328125,0.012159347534179688,0.013589859008789062
mps-uncap,0.2,0.011682510375976562,0.011920928955078125,0.011205673217773438
mps-uncap,0.3,0.011682510375976562,0.011920928955078125,0.010013580322265625
mps-uncap,0.4,0.010728836059570312,0.011920928955078125,0.009059906005859375
