mode,load,0_efficientnet_b5-4,1_efficientnet_b5-4,2_efficientnet_b5-4,3_efficientnet_b5-4
mig,0.1,27.52547264099121,28.464126586914062,27.855873107910156,28.58641147613525
mig,0.2,27.99181938171387,28.409814834594727,27.416610717773438,45.84145545959475
mig,0.3,30.854058265686035,30.243635177612305,30.034685134887695,54.396867752075195
mig,0.4,33.95552635192872,34.05768871307374,40.288686752319336,60.277938842773445
mig,0.5,42.759418487548835,48.4222412109375,45.566439628601074,75.76727867126465
mig,0.6,58.20913314819337,53.430938720703125,57.91435241699219,108.50501060485838
mig,0.7,90.40403366088867,78.94487380981442,86.33942604064947,141.95923805236828
mig,0.8,158.13088417053223,145.36070823669434,130.0719261169434,309.37631130218506
mig,0.9,3043.627190589905,281.1493396759033,485.832405090332,1073.1502532958984
mig,1.0,5610.122060775758,5543.602418899536,4905.842304229736,4637.74528503418
