mode,load,0_efficientnet_b5-4,1_efficientnet_b5-4,2_efficientnet_b5-4,3_efficientnet_b5-4
mig,0.1,45.46322345733643,48.56212615966796,44.374799728393576,49.88611936569214
mig,0.2,39.919724464416504,44.146964550018275,41.4627885818482,67.53557205200197
mig,0.3,50.60077905654908,49.68384504318231,45.21014451980597,91.85960769653315
mig,0.4,54.765090942382834,57.885589599609375,69.8392391204834,103.84553909301752
mig,0.5,72.24710464477545,73.77274513244627,78.99026870727538,133.6276769638061
mig,0.6,110.02987861633302,85.96945285797119,109.88368988037091,180.26564598083516
mig,0.7,173.78365993499756,134.96282815933222,144.49730873107856,239.26748752593997
mig,0.8,304.33847188949585,213.08310031890872,222.9355764389038,554.3155002593995
mig,0.9,3270.0462675094604,446.92254066467257,654.7813320159911,1303.8923501968384
mig,1.0,6090.826177597045,5846.103777885437,5553.272218704224,4870.25251865387
