mode,load,0_efficientnet_b5-4,1_efficientnet_b5-4,2_efficientnet_b5-4,3_efficientnet_b5-4
mig,0.1,27.13298797607422,27.0571231842041,27.025461196899414,28.110957145690918
mig,0.2,18.819618225097656,19.94352340698242,18.76521110534668,28.1313419342041
mig,0.3,17.359709739685062,17.500638961791992,17.666316032409668,28.243207931518555
mig,0.4,16.569948196411133,16.57583713531494,16.41678810119629,28.319406509399414
mig,0.5,16.08719825744629,16.300010681152344,16.269326210021973,28.474807739257812
mig,0.6,16.022348403930664,16.288185119628906,16.30692481994629,28.45592498779297
mig,0.7,15.771746635437012,15.814805030822756,16.158294677734375,28.55238914489746
mig,0.8,15.921831130981445,15.894770622253418,16.081929206848145,28.558635711669922
mig,0.9,16.208934783935547,15.854740142822267,15.83559513092041,28.568124771118164
mig,1.0,15.904998779296873,15.623235702514648,15.80533981323242,28.587055206298828
