mode,load,0_efficientnet_b5-4,1_efficientnet_b5-4,2_efficientnet_b5-4,3_efficientnet_b5-4
mig,0.1,15.422582626342773,15.503406524658203,15.517473220825195,27.995824813842773
mig,0.2,15.403032302856445,15.471458435058594,15.29836654663086,27.988433837890625
mig,0.3,15.373468399047852,15.36250114440918,15.285253524780273,27.96316146850586
mig,0.4,15.471935272216797,15.438079833984375,15.355825424194336,27.993202209472656
mig,0.5,15.159130096435547,15.445947647094727,15.33651351928711,28.022289276123047
mig,0.6,15.29383659362793,15.467405319213867,15.583515167236328,27.99391746520996
mig,0.7,15.134811401367188,15.214204788208008,15.46931266784668,28.03659439086914
mig,0.8,15.32292366027832,15.372037887573242,15.530109405517578,28.066635131835938
mig,0.9,15.944242477416992,15.384435653686523,15.28167724609375,28.071165084838867
mig,1.0,15.687704086303711,15.29693603515625,15.771150588989258,28.522014617919922
