mode,load,0_efficientnet_b5-4,1_efficientnet_b5-4,2_efficientnet_b5-4,3_efficientnet_b5-4
mig,0.1,24.846110343933116,25.800495147705078,22.577428817749027,21.86744689941406
mig,0.2,24.16558265686035,27.693696022033674,23.78441810607911,36.7068481445313
mig,0.3,35.09576320648194,34.36045646667474,29.691884517669738,63.69112014770502
mig,0.4,39.17743206024172,42.373056411743164,54.58784103393555,75.79272270202632
mig,0.5,56.661586761474624,58.23102951049803,63.46756219863887,105.25234937667838
mig,0.6,94.42529678344727,70.39526939392093,94.22698974609355,152.12755203247087
mig,0.7,158.5066318511963,119.35580492019648,128.8891744613642,210.93008995056152
mig,0.8,288.92428398132324,197.54736423492434,207.19315052032468,526.0884380340578
mig,0.9,3254.2762303352356,431.3049411773678,639.333894252777,1275.7548904418945
mig,1.0,6075.2721309661865,5830.840463638306,5537.927279472351,4841.749405860901
