mode,load,0_efficientnet_b5-4,1_efficientnet_b5-4,2_efficientnet_b5-4,3_efficientnet_b5-4
mig,0.1,58.417320251464844,62.5760555267334,58.94327163696289,70.62292098999023
mig,0.2,53.26271057128906,59.88502502441406,61.01226806640625,92.59581565856934
mig,0.3,76.63083076477051,71.97093963623047,51.30648612976074,121.9024658203125
mig,0.4,87.34011650085449,89.2176628112793,103.82533073425293,139.71281051635742
mig,0.5,99.5645523071289,111.67693138122559,116.41693115234375,232.50555992126465
mig,0.6,173.56538772583008,114.92013931274414,173.74277114868164,254.622220993042
mig,0.7,238.74616622924805,213.77873420715332,215.9571647644043,291.4307117462158
mig,0.8,366.20426177978516,249.3278980255127,328.45616340637207,684.5159530639648
mig,0.9,3318.267345428467,535.5563163757324,728.468656539917,1374.730110168457
mig,1.0,6133.146286010742,5917.083024978638,5639.209985733032,4940.640926361084
