mode,load,0_efficientnet_b5-4,1_efficientnet_b5-4,2_efficientnet_b5-4,3_efficientnet_b5-4
mig,0.1,29.157638549804688,34.21807289123535,33.33139419555664,29.352903366088867
mig,0.2,27.58932113647461,28.037071228027344,30.379056930541992,33.15424919128418
mig,0.3,25.577783584594727,24.609088897705078,26.416778564453125,31.658172607421875
mig,0.4,20.1263427734375,19.284725189208984,19.07658576965332,31.920909881591797
mig,0.5,19.939422607421875,19.045352935791016,18.81861686706543,33.477067947387695
mig,0.6,18.93138885498047,19.034385681152344,19.36817169189453,32.303571701049805
mig,0.7,18.94974708557129,19.131898880004883,18.922090530395508,32.29951858520508
mig,0.8,19.674062728881836,20.903348922729492,20.185232162475586,33.46610069274902
mig,0.9,20.037174224853516,20.143747329711914,20.331621170043945,33.622026443481445
mig,1.0,20.256519317626953,20.420312881469727,20.1261043548584,33.46848487854004
