mode,load,0_densenet121-8,1_densenet169-16,2_resnet50-16
mps-uncap,0.8,33.36167335510254,45.28188705444336,23.55170249938965
mps-uncap,0.9,30.410051345825195,44.93355751037598,21.633148193359375
mps-uncap,1.0,35.54511070251465,49.16024208068848,22.146940231323242
mps-uncap,0.5,26.836633682250977,34.33346748352051,18.674612045288086
mps-uncap,0.6,29.064655303955078,36.284446716308594,22.799253463745117
mps-uncap,0.7,31.539440155029297,45.59326171875,19.68669891357422
mps-uncap,0.1,31.129121780395508,39.739370346069336,23.541927337646484
mps-uncap,0.2,28.850317001342773,31.496286392211914,17.63153076171875
mps-uncap,0.3,27.583599090576172,33.385515213012695,22.029638290405273
mps-uncap,0.4,26.48782730102539,35.61592102050781,19.323110580444336
