mode,load,0_densenet121-8,1_densenet169-16,2_resnet50-16
mps-uncap,0.8,0.010251998901367188,0.012636184692382812,0.010967254638671875
mps-uncap,0.9,0.011920928955078125,0.01239776611328125,0.011682510375976562
mps-uncap,1.0,0.014066696166992188,0.012874603271484375,0.012159347534179688
mps-uncap,0.5,0.011682510375976562,0.011920928955078125,0.011205673217773438
mps-uncap,0.6,0.011682510375976562,0.011444091796875,0.011205673217773438
mps-uncap,0.7,0.011444091796875,0.011682510375976562,0.009059906005859375
mps-uncap,0.1,0.012636184692382812,0.015974044799804688,0.011920928955078125
mps-uncap,0.2,0.012159347534179688,0.012159347534179688,0.014066696166992188
mps-uncap,0.3,0.0095367431640625,0.012636184692382812,0.011205673217773438
mps-uncap,0.4,0.012159347534179688,0.01239776611328125,0.010967254638671875
