mode,load,0_densenet169-32,1_inception_v3-32,2_resnet50-16
mps-uncap,0.8,204.29528236389163,133.36606025695795,95.0551414489746
mps-uncap,0.9,387.3723983764649,374.05234575271646,158.96914482116688
mps-uncap,1.0,1562.7343845367438,1031.5171408653257,305.3956651687622
mps-uncap,0.5,81.45320415496826,51.84545516967773,31.9306588172913
mps-uncap,0.6,118.6516284942627,68.61430168151867,39.68943834304804
mps-uncap,0.7,134.0449571609496,72.61166572570812,49.48215484619143
mps-uncap,0.1,37.38961219787597,21.495485305786136,12.83216953277588
mps-uncap,0.2,48.876380920410156,28.943634033203136,18.15638542175294
mps-uncap,0.3,56.133127212524386,35.90145111083979,20.230538845062252
mps-uncap,0.4,70.36998748779301,41.85812950134276,26.084642410278242
