mode,load,0_densenet169-32,1_inception_v3-32,2_resnet50-16
mps-uncap,0.8,254.28485870361328,144.51980590820312,169.34919357299805
mps-uncap,0.9,403.8827419281006,441.46037101745605,198.88877868652344
mps-uncap,1.0,1683.06565284729,1049.114465713501,336.8675708770752
mps-uncap,0.5,68.30000877380371,71.69198989868164,42.61946678161621
mps-uncap,0.6,119.54927444458008,68.31765174865723,59.56006050109863
mps-uncap,0.7,145.49708366394043,73.90904426574707,65.80305099487305
mps-uncap,0.1,20.163536071777344,10.888814926147461,8.536338806152344
mps-uncap,0.2,36.022186279296875,19.099712371826172,27.747154235839844
mps-uncap,0.3,67.34967231750488,23.39935302734375,16.766786575317383
mps-uncap,0.4,66.95342063903809,51.013946533203125,32.387733459472656
