mode,load,0_densenet169-32,1_inception_v3-32,2_resnet50-16
mps-uncap,0.8,51.81884765625,31.908035278320312,20.194530487060547
mps-uncap,0.9,52.86598205566406,32.03535079956055,20.468711853027344
mps-uncap,1.0,52.54697799682617,32.53364562988281,20.523786544799805
mps-uncap,0.5,49.26705360412598,30.515193939208984,19.15907859802246
mps-uncap,0.6,50.38905143737793,30.974388122558594,19.641637802124023
mps-uncap,0.7,50.340890884399414,30.867815017700195,20.248889923095703
mps-uncap,0.1,34.66439247131348,26.775121688842773,19.722938537597656
mps-uncap,0.2,41.22567176818848,26.31092071533203,20.09296417236328
mps-uncap,0.3,45.081138610839844,30.503034591674805,19.556522369384766
mps-uncap,0.4,49.314022064208984,30.336380004882812,18.779277801513672
