mode,load,0_densenet169-32,1_inception_v3-32,2_resnet50-16
mps-uncap,0.8,303.4474849700928,176.1939525604248,183.62045288085938
mps-uncap,0.9,446.96044921875,460.22820472717285,213.56773376464844
mps-uncap,1.0,1721.792221069336,1075.2041339874268,349.66349601745605
mps-uncap,0.5,100.07381439208984,82.49855041503906,49.25417900085449
mps-uncap,0.6,159.29841995239258,99.03287887573242,68.42923164367676
mps-uncap,0.7,174.3159294128418,99.41482543945312,76.45535469055176
mps-uncap,0.1,42.78898239135742,26.799440383911133,19.746780395507812
mps-uncap,0.2,65.87982177734375,35.26043891906738,34.18445587158203
mps-uncap,0.3,93.20068359375,43.37739944458008,28.92303466796875
mps-uncap,0.4,112.75863647460938,74.74493980407715,47.28126525878906
