mode,load,0_densenet169-32,1_inception_v3-32,2_resnet50-16
mps-uncap,0.8,0.01430511474609375,0.01239776611328125,0.011205673217773438
mps-uncap,0.9,0.01430511474609375,0.012159347534179688,0.010251998901367188
mps-uncap,1.0,0.014781951904296875,0.012159347534179688,0.011444091796875
mps-uncap,0.5,0.012874603271484375,0.011682510375976562,0.011444091796875
mps-uncap,0.6,0.013589859008789062,0.012159347534179688,0.010728836059570312
mps-uncap,0.7,0.012159347534179688,0.010013580322265625,0.009775161743164062
mps-uncap,0.1,0.02288818359375,0.019550323486328125,0.012159347534179688
mps-uncap,0.2,0.020503997802734375,0.014066696166992188,0.012159347534179688
mps-uncap,0.3,0.014066696166992188,0.0133514404296875,0.011920928955078125
mps-uncap,0.4,0.013828277587890625,0.013113021850585938,0.011444091796875
