mode,load,0_densenet169-32,1_inception_v3-32,2_resnet50-16
mps-uncap,0.8,12.124419212341309,4.078388214111328,5.192279815673828
mps-uncap,0.9,38.73419761657715,20.48039436340332,13.237476348876953
mps-uncap,1.0,95.85261344909668,91.40145778656006,50.57811737060547
mps-uncap,0.5,0.05936622619628906,0.05245208740234375,0.050067901611328125
mps-uncap,0.6,0.06031990051269531,0.05364418029785156,0.04863739013671875
mps-uncap,0.7,0.060558319091796875,0.05602836608886719,0.056862831115722656
mps-uncap,0.1,0.059604644775390625,0.0591278076171875,0.05817413330078125
mps-uncap,0.2,0.061511993408203125,0.05936622619628906,0.05340576171875
mps-uncap,0.3,0.06222724914550781,0.05841255187988281,0.05173683166503906
mps-uncap,0.4,0.06341934204101562,0.057697296142578125,0.05221366882324219
