mode,load,0_densenet169-32,1_inception_v3-32,2_resnet50-16
mps-uncap,0.8,36.6663932800293,20.258665084838867,10.570287704467773
mps-uncap,0.9,42.53411293029785,25.270938873291016,12.05587387084961
mps-uncap,1.0,48.57611656188965,26.764869689941406,12.929677963256836
mps-uncap,0.5,26.353120803833008,13.818979263305664,7.183670997619629
mps-uncap,0.6,29.755115509033203,14.792799949645996,8.661985397338867
mps-uncap,0.7,32.198190689086914,16.645431518554688,9.480834007263184
mps-uncap,0.1,23.51999282836914,11.792182922363281,6.808996200561523
mps-uncap,0.2,23.708581924438477,11.747360229492188,6.694316864013672
mps-uncap,0.3,24.58643913269043,12.523412704467773,6.859183311462402
mps-uncap,0.4,25.269746780395508,12.96544075012207,6.873130798339844
