mode,load,0_densenet169-32,1_inception_v3-32,2_resnet50-16
mps-uncap,0.8,20.275115966796875,10.439872741699219,6.3934326171875
mps-uncap,0.9,20.385265350341797,10.445117950439453,6.399631500244141
mps-uncap,1.0,20.467758178710938,10.462522506713867,6.422996520996094
mps-uncap,0.5,20.346641540527344,10.362386703491211,6.409645080566406
mps-uncap,0.6,20.274639129638672,10.418415069580078,6.416797637939453
mps-uncap,0.7,20.274639129638672,10.418891906738281,6.401300430297852
mps-uncap,0.1,20.397424697875977,10.446310043334961,6.414651870727539
mps-uncap,0.2,20.28512954711914,10.42795181274414,6.39796257019043
mps-uncap,0.3,20.326852798461914,10.447263717651367,6.4220428466796875
mps-uncap,0.4,20.35236358642578,10.39743423461914,6.402254104614258
